integrationSite;gene;Bcells;Monocytes;Neutrophils;NKcells;Tcells;cellCount;key;Bcells_corrected;Monocytes_corrected;Neutrophils_corrected;NKcells_corrected;Tcells_corrected;Bcells_corrected_prop;Monocytes_corrected_prop;Neutrophils_corrected_prop;NKcells_corrected_prop;Tcells_corrected_prop;Bcells_transf_logCLR;Monocytes_transf_logCLR;Neutrophils_transf_logCLR;NKcells_transf_logCLR;Tcells_transf_logCLR;cluster_num;cluster
chr1+27187934;SLC9A1;0;0;0;0;3;3;p1202|m36|Blood;0.00385937173139501;0.0131998529416233;0.0123349282632869;0.0211666965997716;6.8812940986807;0.000556758870493653;0.00190423098005231;0.00177945562269159;0.00305354003479497;0.992706014491967;-1.4368;-0.5407;-0.5887;-0.2291;26.7303;1;T
chr1+27440019;WASF2;3;0;0;0;0;3;p1202|m36|Blood;0.857422146287411;0.000125061867415739;0.0249316581711331;0.00209262932443675;0.000870450578494447;0.968355011798552;0.000141242311761239;0.028157304131928;0.00236337270145072;0.000983069056307652;25.5608;-2.4453;2.3043;-0.4527;-1.0873;2;B
chr1+27484793;WASF2;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr1+28446333;PHACTR4;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr1+28997909;EPB41;0;2;10;0;0;12;p1202|m36|Blood;0.00174332923040931;1.48673746809917;11.9670741231963;0.0263969288087277;0.011626047879849;0.000129196959004416;0.110181115744408;0.886871830018243;0.00195625867429698;0.000861598604047711;-2.6159;7.3388;22.9882;-0.7097;-1.3108;5;GM
chr1+32140050;KPNA6;2;1;2;1;0;6;p1202|m36|Blood;0.571978719889044;0.735860505212498;2.40824114198693;0.574918809577404;0.00333929129795251;0.133193674452086;0.171355963369466;0.560794441321437;0.133878317665539;0.000777603191472665;0.4757;0.8868;4.5254;0.4829;-2.8793;4;GMBK
chr1+35184173;SFPQ;3;0;5;0;0;8;p1202|m36|Blood;0.858281976637947;0.000191229831235724;5.99215950752597;0.0148251094906595;0.00639692577753573;0.124898154567361;2.78279792302396e-05;0.871985763111236;0.00215736653808765;0.00093088780408542;9.5156;-3.3984;25.2809;-0.4624;-1.0709;7;GB
chr1+37497357;MEAF6;1;0;0;0;3;4;p1202|m36|Blood;0.289666753827199;0.0132415402307618;0.0206454809869979;0.0218642397079171;6.88158424887353;0.0400811765737359;0.00183223136616501;0.00285671433796373;0.00302535393104277;0.952204523791093;1.0578;-1.2483;-0.9225;-0.8803;17.6097;1;T
chr1+39313044;MACF1;0;0;2;0;6;8;p1202|m36|Blood;0.00806207849859416;0.0264261271187996;2.40741708803979;0.0474175432659168;13.764794949611;0.000496002219528227;0.00162581122309158;0.148111212165218;0.00291726342140822;0.846849710970754;-2.0741;-1.2313;6.1453;-0.8016;17.8298;1;T
chr1+39324010;MACF1;1;1;6;1;2;11;p1202|m36|Blood;0.289434998092499;0.744675520877439;7.19437136338512;0.598550886961923;4.59695510226427;0.0215610294691368;0.0554734947618603;0.535933988633563;0.0445881576091902;0.342443329526249;-0.8617;-0.2121;2.8329;-0.3477;1.5258;4;GMBK
chr1+39998744;MFSD2A;4;0;0;0;2;6;p1202|m36|Blood;1.14580353308881;0.0089703798896539;0.0414689808467143;0.0169072827919215;4.59063386828125;0.197423529928892;0.00154560883386746;0.00714516262595374;0.00291314815663814;0.790972550454649;4.8374;-1.6768;-0.5644;-1.2191;12.8689;1;T
chr1+44962169;EIF2B3;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr1+61222718;NFIA;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr1+66975643;MIER1;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr10-65819041;LINC01515;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr10+11522580;USP6NL;2;0;1;1;0;4;p1202|m36|Blood;0.571798319825193;0.00089667119378361;1.22134470278984;0.571959947713821;0.00197166742681787;0.241471810770744;0.000378666409679353;0.515776816287393;0.241540066618277;0.000832639913906979;5.1698;-2.7095;9.1969;5.171;-2.1926;4;GMBK
chr10+72124387;ASCC1;0;1;0;0;2;3;p1202|m36|Blood;0.00258423001257357;0.743754369008974;0.01410936396415;0.0145560021900248;4.58974710983125;0.000481705483897071;0.138637256157875;0.00263001279404779;0.00271326702516313;0.855537758539017;-2.1365;5.514;-0.9251;-0.9025;17.3728;1;T
chr10+74602624;ADK;1;0;8;0;0;9;p1202|m36|Blood;0.287183707761071;0.000147601981225431;9.56001901992018;0.0210783533742174;0.00913634834129687;0.0290743423960031;1.49431545888632e-05;0.967851792375037;0.00213396250060191;0.000924959573768788;4.103;-3.5305;30.5897;-0.2129;-0.7826;7;GB
chr10+87935182;PTEN;4;0;0;0;0;4;p1202|m36|Blood;1.14322952838321;0.000166749156554318;0.0332422108948442;0.00279017243258234;0.00116060077132593;0.968355011798552;0.000141242311761239;0.028157304131928;0.00236337270145072;0.000983069056307652;25.5608;-2.4453;2.3043;-0.4527;-1.0873;2;B
chr10+91421707;HECTD2-AS1,HECTD2;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr11-119300709;CBL;1;1;3;0;0;5;p1202|m36|Blood;0.286334102717509;0.73503217229328;3.59867376457761;0.00878476503868032;0.00388371546357997;0.0618070619974824;0.158661432962093;0.776796931853418;0.00189624816683015;0.000838325020177174;0.7433;3.2576;11.5143;-1.656;-2.2213;4;GMBK
chr11-123803341;OR6M1;0;0;2;1;0;3;p1202|m36|Blood;0.000353730390462486;0.000826392358345822;2.38573744252723;0.573084831530428;0.00248514859096516;0.00011940316542834;0.00027895217977531;0.805315602502279;0.193447169903138;0.000838872249379116;-2.4626;-1.889;25.1554;12.883;-1.098;7;GB
chr11-46631452;ATG13;0;1;3;0;0;4;p1202|m36|Blood;0.000526720621705124;0.734990485004142;3.5903632118539;0.00808722193053474;0.00359356527074849;0.000121432435613057;0.169447864899509;0.827737763787456;0.00186446289721679;0.000828475980205275;-2.6809;9.5915;21.9321;-0.7757;-1.3702;5;GM
chr11-46784355;CKAP5;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr11-62604906;EML3;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr11-63640158;ATL3;3;0;0;0;1;4;p1202|m36|Blood;0.858707513313206;0.00452128407593942;0.0290398164825499;0.00914221556486914;2.29269128174927;0.268841597238231;0.00141551018676133;0.00909169947349261;0.00286221768955127;0.717788975411963;5.9476;-1.7881;-0.4447;-1.2828;11.7021;1;T
chr11-64277338;BAD;1;0;3;0;0;4;p1202|m36|Blood;0.286323877410535;8.14340174054458e-05;3.59279117056533;0.00834587320799465;0.00360987314225558;0.0735833143008193;2.09279957777731e-05;0.923323211154552;0.00214483338564925;0.000927713163201615;7.3379;-3.4743;27.4411;-0.3629;-0.9604;7;GB
chr11-65438512;NEAT1;4;0;1;0;0;5;p1202|m36|Blood;1.14340268866214;0.000180074649268066;1.23497559722325;0.00535435246605775;0.00227357147113285;0.47917578610809;7.54654615358006e-05;0.517552047490959;0.00224389541625534;0.000952805523159763;16.4242;-3.0289;17.0546;-0.7018;-1.3297;7;GB
chr11-65464275;NEAT1;1;3;0;0;0;4;p1202|m36|Blood;0.285838290410065;2.22159732798667;0.0260920300790114;0.00202419341453637;0.00111790084592566;0.112682500837394;0.875792891190604;0.0102859389377456;0.000797972783147149;0.000440696251109071;4.698;17.7919;-0.0416;-1.7697;-2.1787;4;GMBK
chr11-66163920;PACS1;3;0;1;0;0;4;p1202|m36|Blood;0.857595306566339;0.000138387360129486;1.22666504449954;0.00465680935791216;0.00198342127830137;0.410128801641104;6.61811483080821e-05;0.58662945198466;0.00222703135943977;0.000948533866487858;15.4591;-3.0923;18.4018;-0.6822;-1.3077;7;GB
chr11-67127081;KDM2A;3;1;0;0;1;5;p1202|m36|Blood;0.85871773862018;0.739472022351814;0.0349224104948297;0.00958110739555482;2.29296512407059;0.218189093337023;0.187890296017748;0.0088733337397383;0.00243443571942491;0.582612841186066;1.8853;1.4971;-1.0818;-2.0071;5.5471;1;T
chr11-67136005;KDM2A;1;0;1;1;0;3;p1202|m36|Blood;0.285990937729389;0.00085498390464503;1.21303415006613;0.571262404605675;0.00168151723398639;0.137971645745471;0.000412472987243334;0.585208466250236;0.275596194556834;0.000811220460216118;3.1061;-2.6232;10.287;6.0236;-2.1767;4;GMBK
chr11-67148106;KDM2A;0;1;0;1;1;3;p1202|m36|Blood;0.00130598768742714;0.740146931607191;0.0129809633377097;0.575489159535172;2.29237306983345;0.000360541393372093;0.204330874318924;0.00358362843244725;0.158874134455362;0.632850821399895;-2.8687;3.6134;-1.3108;2.72;9.1892;1;T
chr11-67149398;KDM2A;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr11-67161986;KDM2A;1;1;2;0;0;4;p1202|m36|Blood;0.286160942438582;0.735018846800567;2.39694037824921;0.00622058500520492;0.00277074476377305;0.0834991632655056;0.214471821937743;0.699405426455324;0.00181511019124506;0.000808478150182868;1.1652;4.0918;10.2712;-1.7462;-2.3008;4;GMBK
chr11-67176665;KDM2A;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr11-67197939;KDM2A;0;1;15;0;0;16;p1202|m36|Blood;0.00259270188063092;0.735149471917209;17.9282856832204;0.038680542329931;0.0168724570684449;0.000138487337181374;0.0392674890841414;0.957626699407474;0.00206609381048469;0.000901230360718286;-2.4685;3.3653;25.2863;-0.5577;-1.163;7;GB
chr11-6721459;GVINP1;0;0;4;0;1;5;p1202|m36|Blood;0.00197502261945387;0.00444929442950429;4.79032216248145;0.0172620963737569;2.29625352482;0.000277770719486237;0.000625756739551294;0.673719490874121;0.00242777215934118;0.3229492095075;-2.3055;-1.7496;17.8701;-0.7653;12.194;1;T
chr11-67222115;KDM2A;0;0;1;2;0;3;p1202|m36|Blood;0.000193950988243994;0.00161326773829915;1.20771380835643;1.13856554296158;0.00166976338250289;8.25408939152091e-05;0.000686568098721216;0.513974062406297;0.484546217309696;0.000710611291370616;-2.8033;-1.3662;19.3558;18.8405;-1.3412;4;GMBK
chr11-67700015;ALDH3B2;0;2;1;0;0;3;p1202|m36|Blood;0.000193843286214967;1.48661822791437;1.21363226967143;0.00345193850918052;0.00166687903157671;7.16461878231246e-05;0.549467205484311;0.448569188228971;0.00127586691090428;0.000616093187990701;-2.9352;19.3714;17.6266;-0.96;-1.4922;5;GM
chr11-68093435;CHKA;1;0;2;1;0;4;p1202|m36|Blood;0.286161112486266;0.000868079647484402;2.39404799525094;0.573782374638573;0.00277529878379664;0.0878432128563885;0.000266475429130612;0.734903725415631;0.176134649571015;0.00085193672783483;2.3189;-2.766;13.3004;4.9217;-1.9993;4;GMBK
chr11-68183375;KMT5B;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr11-68582993;PPP6R3;2;0;0;0;1;3;p1202|m36|Blood;0.572900131217403;0.00447959678680084;0.0207292637588388;0.00844467245672356;2.29240113155644;0.19762299572664;0.00154524547720704;0.00715059917079131;0.00291300591131242;0.790768153714049;4.8408;-1.6768;-0.5639;-1.2191;12.8653;1;T
chr11-72331909;CLPB;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr11-72873834;FCHSD2;4;1;6;0;0;11;p1202|m36|Blood;1.14427274431965;0.735196980888963;7.20808604059037;0.0185257244629661;0.00807388899149852;0.125548961665099;0.0806653990738946;0.79086714463944;0.00203263206430913;0.000885862557256497;2.3588;1.1957;11.3992;-1.632;-2.2068;4;GMBK
chr11-8463521;STK33;1;1;1;0;0;3;p1202|m36|Blood;0.285990767681705;0.735005751057727;1.2159265330644;0.00370061497230667;0.0016769632139628;0.127543454190158;0.327790904229007;0.542267400187889;0.00165036521990497;0.000747876173040277;2.0137;5.5836;8.2159;-1.8718;-2.409;4;GMBK
chr11+117075333;SIK3;0;0;0;4;0;4;p1202|m36|Blood;4.15814186333747e-05;0.00319988449117081;0.0119608440560527;2.27200272585622;0.00111358536539193;1.81711664837116e-05;0.00139835618237041;0.00522691374588647;0.992869919782944;0.000486639122315082;-3.1148;-0.1628;0.6749;36.8241;-0.8782;6;K
chr11+118482220;KMT2A;6;1;16;0;0;23;p1202|m36|Blood;1.71761015473438;0.735412921144754;19.1798823858911;0.0454299810122799;0.0197263289252407;0.0791596121720875;0.0338930236664579;0.883944501019896;0.00209373452293865;0.000909128618619846;1.7081;0.2104;13.8372;-1.4441;-2.0325;4;GMBK
chr11+119271840;CBL;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr11+2696952;KCNQ1,KCNQ1OT1;1;0;1;0;1;3;p1202|m36|Blood;0.287265909400526;0.00445123499037601;1.21415209736353;0.0103113093820534;2.29322395206341;0.0754096628906756;0.00116848577950621;0.318724907355899;0.00270680348421699;0.601990140489702;0.6322;-2.1767;5.0021;-1.5923;8.2509;1;T
chr11+5287845;OR51B4;2;2;2;1;0;7;p1202|m36|Blood;0.571989177589358;1.48751466935828;2.41425743131767;0.575367676222424;0.00361935730839791;0.113203576013077;0.294397143409168;0.47781074424019;0.113872221752897;0.000716314584668342;0.2833;2.2141;3.8898;0.2896;-2.9236;4;GMBK
chr11+62561439;EEF1G;0;0;0;3;0;3;p1202|m36|Blood;3.1186063975031e-05;0.00239991336837811;0.00897063304203954;1.70400204439216;0.000835189024043944;1.81711664837116e-05;0.00139835618237041;0.00522691374588646;0.992869919782944;0.000486639122315082;-3.1148;-0.1628;0.6749;36.8241;-0.8782;6;K
chr11+64871634;EHD1;1;0;3;1;0;5;p1202|m36|Blood;0.286334272765194;0.000881405140198149;3.59578138157935;0.576346554672049;0.00388826948360357;0.0641540211734748;0.000197481368474013;0.805645208522414;0.129132110922715;0.00087117801292281;1.8784;-2.853;15.217;4.2853;-1.8718;4;GMBK
chr11+64992164;BATF2;1;0;2;0;0;3;p1202|m36|Blood;0.286150717131608;6.81085246916988e-05;2.39105778423693;0.00578169317451924;0.00249690244244866;0.106551791057762;2.53610592520885e-05;0.890340209477347;0.00215288561659668;0.000929752789041737;8.8369;-3.4227;25.9659;-0.4317;-1.0373;7;GB
chr11+65196391;CAPN1;3;0;1;0;0;4;p1202|m36|Blood;0.857595306566339;0.000138387360129486;1.22666504449954;0.00465680935791216;0.00198342127830137;0.410128801641104;6.61811483080821e-05;0.58662945198466;0.00222703135943977;0.000948533866487858;15.4591;-3.0923;18.4018;-0.6822;-1.3077;7;GB
chr11+65446446;NEAT1;0;1;1;0;1;3;p1202|m36|Blood;0.0014687526116961;0.739360285977112;1.2117241386521;0.0100526581045935;2.2932076441919;0.000345116772329916;0.173729485451387;0.284722097074567;0.00236210025484626;0.538841200446869;-2.8687;3.1637;5.1651;-1.5834;8.4716;1;T
chr11+66112741;PACS1;0;1;3;0;0;4;p1202|m36|Blood;0.000526720621705124;0.734990485004142;3.5903632118539;0.00808722193053474;0.00359356527074849;0.000121432435613057;0.169447864899509;0.827737763787456;0.00186446289721679;0.000828475980205275;-2.6809;9.5915;21.9321;-0.7757;-1.3702;5;GM
chr11+66119222;PACS1;1;1;1;0;0;3;p1202|m36|Blood;0.285990767681705;0.735005751057727;1.2159265330644;0.00370061497230667;0.0016769632139628;0.127543454190158;0.327790904229007;0.542267400187889;0.00165036521990497;0.000747876173040277;2.0137;5.5836;8.2159;-1.8718;-2.409;4;GMBK
chr11+66185072;PACS1;1;1;2;0;0;4;p1202|m36|Blood;0.286160942438582;0.735018846800567;2.39694037824921;0.00622058500520492;0.00277074476377305;0.0834991632655056;0.214471821937743;0.699405426455324;0.00181511019124506;0.000808478150182868;1.1652;4.0918;10.2712;-1.7462;-2.3008;4;GMBK
chr11+67179506;KDM2A;1;2;0;1;0;4;p1202|m36|Blood;0.28583846045775;1.48744656083359;0.0231996470807448;0.569585983047905;0.00112245486594925;0.120749954745442;0.628358775160237;0.00980048776719549;0.240616611097508;0.000474171229617322;1.3052;7.7944;-0.7437;3.356;-2.8428;4;GMBK
chr11+68058988;CHKA;2;0;1;0;0;3;p1202|m36|Blood;0.571787924470535;9.67000709909063e-05;1.21835449177583;0.00395926624976658;0.00169327108546989;0.31838664838583;5.384515863985e-05;0.6784120240761;0.00220462422758856;0.000942858151841184;14.0224;-3.1707;20.2602;-0.6417;-1.2639;7;GB
chr11+68184637;KMT5B;1;0;4;0;0;5;p1202|m36|Blood;0.286497037689462;9.47595101191928e-05;4.79452455689374;0.0109100532414701;0.00472284384206251;0.0562117191900915;1.85921467683176e-05;0.940702459668125;0.00214059054189313;0.000926638453122251;6.3202;-3.5018;28.4249;-0.3157;-0.9065;7;GB
chr11+68185929;KMT5B;1;1;1;1;0;4;p1202|m36|Blood;0.286001163036363;0.73580572218052;1.21891674407841;0.571701296436361;0.00195535955531078;0.101621363868814;0.261445024337034;0.433103070843223;0.203135766486535;0.00069477446439382;0.1441;1.7546;3.3465;1.1497;-2.9711;4;GMBK
chr11+71859164;LOC100133315;0;1;2;0;0;3;p1202|m36|Blood;0.000353560342777817;0.734977159511428;2.3886298255255;0.00552304189705933;0.00248059457094157;0.000112887735059995;0.234669720608946;0.762661922945851;0.00176344350585804;0.000792025204285107;-2.7394;11.6188;21.043;-0.8267;-1.413;5;GM
chr11+72344417;CLPB;0;2;2;1;0;5;p1202|m36|Blood;0.000374413397750147;1.48743129478;2.39763632587025;0.573972590006133;0.00303905692273495;8.39030328418298e-05;0.333321396952716;0.53729102804836;0.128622643738116;0.000681028227965756;-3.3866;8.9464;12.0304;4.1568;-2.0605;4;GMBK
chr11+73116858;FCHSD2;0;1;1;1;0;3;p1202|m36|Blood;0.000193780940559325;0.735764034891381;1.2106061913547;0.571003753328215;0.00166520936247929;7.69206115021433e-05;0.292058751091689;0.480545549312037;0.226657780425928;0.000660998558843241;-3.461;7.9394;10.9936;6.575;-2.1091;4;GMBK
chr11+73122164;FCHSD2;1;0;0;0;2;3;p1202|m36|Blood;0.288381386801404;0.00884531802223816;0.0165373226755812;0.0148146534674848;4.58976341770275;0.0586338609669747;0.00179843488817727;0.00336237747269653;0.0030121234290499;0.933193203243102;1.7131;-1.3348;-0.8761;-0.9569;16.6153;1;T
chr11+74095093;C2CD3;5;2;23;0;0;30;p1202|m36|Blood;1.43301639572523;1.48711798720077;27.5275632033662;0.0629979347817502;0.0274494721915131;0.0469254565410327;0.0486970635422919;0.90141569533568;0.00206292604857443;0.000898858532421224;0.6682;0.7302;14.2343;-1.4302;-2.0165;4;GMBK
chr11+86269036;EED;4;1;1;1;0;7;p1202|m36|Blood;1.14342330932377;0.735930784047935;1.24384840224954;0.573793925760797;0.00282581013380522;0.309048175229571;0.198909768631348;0.33619139634715;0.155086890627637;0.00076376916429508;1.9875;0.9392;2.232;0.5188;-2.965;4;GMBK
chr12-110155759;IFT81;0;0;0;2;1;3;p1202|m36|Blood;0.0013061577351118;0.00599616445410908;0.0100885803394431;1.14305094916854;2.29237762385347;0.000378287293720588;0.00173659946503655;0.00292183834425172;0.331048569802868;0.663914705094123;-2.3032;-1.2353;-0.853;10.3155;15.2698;1;T
chr12-121730356;TMEM120B;2;0;0;1;0;3;p1202|m36|Blood;0.571625159546266;0.000883345701069862;0.0196113164614353;0.569395767680345;0.000858696727010946;0.491773748244425;0.000759949451412427;0.0168717741743609;0.489855784390141;0.00073874373966077;10.6924;-2.0605;-0.0095;10.6669;-2.0809;4;GMBK
chr12-122481089;ZCCHC8;2;0;3;0;0;5;p1202|m36|Blood;0.572131259506339;0.000123121306544025;3.60110172328905;0.00904341631614024;0.00390002333508707;0.136667539798981;2.94105343531254e-05;0.860211192642115;0.00216024109637231;0.000931615928178557;9.9099;-3.3866;24.8765;-0.48;-1.0896;7;GB
chr12-50597409;DIP2B;2;1;2;0;1;6;p1202|m36|Blood;0.57325369156018;0.739456756298229;2.40935908928434;0.0139677143537829;2.29488172612738;0.0950524611070192;0.122610958469478;0.39950115367552;0.00231601757636047;0.380519409171623;0.0162;0.1459;2.4436;-2.3198;2.2938;4;GMBK
chr12-51378195;GALNT6;3;0;1;0;0;4;p1202|m36|Blood;0.857595306566339;0.000138387360129486;1.22666504449954;0.00465680935791216;0.00198342127830137;0.410128801641104;6.61811483080821e-05;0.58662945198466;0.00222703135943977;0.000948533866487858;15.4591;-3.0923;18.4018;-0.6822;-1.3077;7;GB
chr12-54433658;LOC102724050;1;0;4;0;0;5;p1202|m36|Blood;0.286497037689462;9.47595101191928e-05;4.79452455689374;0.0109100532414701;0.00472284384206251;0.0562117191900915;1.85921467683176e-05;0.940702459668125;0.00214059054189313;0.000926638453122251;6.3202;-3.5018;28.4249;-0.3157;-0.9065;7;GB
chr12-54535765;NCKAP1L;0;1;1;1;1;4;p1202|m36|Blood;0.00147914796635444;0.740160257099905;1.21471434966612;0.578053339568647;2.29348604053325;0.000306375457170349;0.153309163320019;0.251603404578633;0.119732008026;0.475049048618178;-3.3525;0.9356;2.1394;0.5184;4.4025;1;T
chr12-55798309;SARNP;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr12-6525594;NCAPD2;1;0;2;0;1;4;p1202|m36|Blood;0.287436084157403;0.00446433073321538;2.39516594254835;0.0128312794149516;2.29431773361322;0.0575538023164022;0.000893900323084746;0.479588036333385;0.00256922828975865;0.459395032737369;0.3786;-2.2962;7.4831;-1.5649;7.2496;1;T
chr12-65378967;MSRB3;1;0;1;1;0;3;p1202|m36|Blood;0.285990937729389;0.00085498390464503;1.21303415006613;0.571262404605675;0.00168151723398639;0.137971645745471;0.000412472987243334;0.585208466250236;0.275596194556834;0.000811220460216118;3.1061;-2.6232;10.287;6.0236;-2.1767;4;GMBK
chr12-75403846;GLIPR1L2;2;1;0;0;0;3;p1202|m36|Blood;0.571624989498581;0.735034112854152;0.0225036994597019;0.00183397804697684;0.000854142706987353;0.429195925619883;0.551889179486983;0.0168965603269911;0.00137701451108573;0.000641320055056515;9.28;10.8751;-0.0298;-1.7086;-2.2361;4;GMBK
chr12+120884125;SPPL3;0;0;1;2;1;4;p1202|m36|Blood;0.00147931801403911;0.00600948994682283;1.21182196666785;1.14561512920202;2.29349059455328;0.000317558126147004;0.00129002847832681;0.260136028431169;0.245923723136269;0.492332661828088;-2.8582;-1.9357;5.2286;4.9748;8.5531;1;T
chr12+121166064;P2RX7;0;0;0;5;0;5;p1202|m36|Blood;5.19767732917184e-05;0.00399985561396352;0.0149510550700659;2.84000340732027;0.00139198170673991;1.81711664837116e-05;0.00139835618237041;0.00522691374588646;0.992869919782944;0.000486639122315081;-3.1148;-0.1628;0.6749;36.8241;-0.8782;6;K
chr12+122543828;KNTC1;0;1;1;1;0;3;p1202|m36|Blood;0.000193780940559325;0.735764034891381;1.2106061913547;0.571003753328215;0.00166520936247929;7.69206115021433e-05;0.292058751091689;0.480545549312037;0.226657780425928;0.000660998558843241;-3.461;7.9394;10.9936;6.575;-2.1091;4;GMBK
chr12+122608782;KNTC1;0;0;3;0;0;3;p1202|m36|Blood;0.000516495314731449;3.97467282668662e-05;3.58448061784162;0.00764833009984907;0.0033197229494241;0.000143630313983651;1.10530239054756e-05;0.996795250459525;0.00212689645454599;0.000923169748040088;-1.329;-3.0494;44.5931;0.2787;-0.0715;3;G
chr12+123300139;SBNO1;2;0;4;0;0;6;p1202|m36|Blood;0.572304419785266;0.000136446799257772;4.80283510961745;0.0116075963496156;0.00501299403489399;0.106141579816614;2.53059007295006e-05;0.890750601445243;0.00215278542647642;0.000929727410937267;8.8207;-3.4352;25.9821;-0.431;-1.0365;7;GB
chr12+127909814;LINC00508;2;0;0;0;9;11;p1202|m36|Blood;0.583192879385792;0.0396829334031469;0.0536258902372827;0.0648951760156058;20.6444625964277;0.027270022981996;0.00185556879061442;0.00250753963378435;0.00303448996707582;0.965332378626529;0.5486;-1.1681;-0.9469;-0.8066;18.5529;1;T
chr12+14394800;ATF7IP;3;1;2;0;0;6;p1202|m36|Blood;0.857775706630189;0.735102221378844;2.41356148369663;0.00761567122149608;0.00335104514943601;0.213514810124727;0.182979314996661;0.600776074599201;0.00189566874214488;0.000834131537266407;3.5261;2.9703;8.4816;-1.8142;-2.3746;4;GMBK
chr12+19683892;AEBP2;0;0;0;3;0;3;p1202|m36|Blood;3.1186063975031e-05;0.00239991336837811;0.00897063304203954;1.70400204439216;0.000835189024043944;1.81711664837116e-05;0.00139835618237041;0.00522691374588646;0.992869919782944;0.000486639122315082;-3.1148;-0.1628;0.6749;36.8241;-0.8782;6;K
